,ORI,DSN,STOP_DATE,SEQ_NO,REF_NO,EVENT_NO,SEX,RACE,AGE_CODE,GEO,STOP_LOCATION,VIOL_MOVING,VIOL_EQUIPMENT,VIOL_LICENSE,MOVING_SPEED,MOVING_LANE,MOVING_TAIL,MOVING_CMV,MOVING_SIGNAL,MOVING_OTHER,WARN_CITA_ISSUED,STOP_WARNING,STOP_CITATION,SEARCH_CONDUCT,DURATION_OF_SEARCH,CAUSE_CONSENT,CAUSE_DRG_ODOR,CAUSE_DOG_ALERT,CAUSE_PLN_VIEW,CAUSE_OFF_SFTY,CAUSE_INVNTRY,CAUSE_OTHER,CAUSE_INC_TO_ARR,SEARCHED_PERSON,SEARCHED_PROPERTY,CNTR_DISCOVERED,CNTR_DRUG_PAR,CNTR_CURRENCY,CNTR_WEAPON,CNTR_STLN_PROP,CNTR_OTHER,SEARCH_ARREST,CHRG_WAR_WAN,CHRG_DRUG_VIOL,CHRG_RESIST_ARR,CHRG_OFF_PERSON,CHRG_PROP_CRIME,CHRG_OTHER,CHRG_DWI,ENTER_DATE,ENTER_TIME,ENTER_ACID,LAST_UPDATE_DATE,LAST_UPDATE_TIME,LAST_UPDATE_ACID,SECOND_DSN,TIME_OF_STOP,RACE_BEFORE_STOP,RES_JURISDICTION,STOP_NO_ACTION,SEARCH_BOTH,CHRG_TRAFF_VIOL,VIOL_INVESTIGATIVE,STOP_OTHER,STATUS_CODE
16300,MO0957300,517,2018-09-25 00:00:00,0,TA01191373,18-28124,M,B,C,,C,M,,,,,,,,O,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,04.33.02,#EETJR1,,,,,1900-01-01 20:20:00,N,N,,,,,,FIN
16301,MO0957300,518,2018-09-25 00:00:00,0,TA01191374,18-28070,M,B,B,,C,,E,,,,,,,,N,,,Y,B,,,,,S,N,,I,,,Y,D,,W,,,Y,W,D,,,,,,9/29/2018,04.36.10,#EETJR1,,,,,1900-01-01 11:04:00,Y,Y,,B,T,I,O,FIN
16302,MO0957300,434,2018-09-25 00:00:00,0,TA01191375,18-28071,F,B,D,,N,M,,,,,,,,O,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,04.37.34,#EETJR1,,,,,1900-01-01 11:11:00,N,N,,,,,,FIN
16303,MO0957300,434,2018-09-25 00:00:00,0,TA01191376,18-28067,M,B,B,,N,,,L,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,04.39.31,#EETJR1,,,,,1900-01-01 10:55:00,N,N,,,,,,FIN
16304,MO0957300,503,2018-09-25 00:00:00,0,TA01191377,18-28084,F,B,B,,C,,,L,,,,,,,N,,C,Y,A,,D,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,04.42.21,#EETJR1,,,,,1900-01-01 14:00:00,N,N,,B,,,,FIN
16305,MO0957300,491,2018-09-25 00:00:00,0,TA01191378,18-28066,M,B,C,,S,,,L,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,04.44.11,#EETJR1,,,,,1900-01-01 10:50:00,N,Y,,,,,,FIN
16306,MO0957300,491,2018-09-25 00:00:00,0,TA01191379,18-28053,F,B,C,,N,,E,,,,,,,,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,04.45.06,#EETJR1,,,,,1900-01-01 09:38:00,N,N,,,,,,FIN
16307,MO0957300,511,2018-09-25 00:00:00,0,TA01191381,18-28098,M,W,D,,N,,E,,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,04.46.07,#EETJR1,,,,,1900-01-01 16:30:00,N,N,,,,I,,FIN
16308,MO0957300,426,2018-09-25 00:00:00,0,TA01191382,18-28078,M,B,B,,N,M,,,S,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,04.47.52,#EETJR1,,,,,1900-01-01 12:43:00,N,N,,,,,,FIN
16309,MO0957300,532,2018-09-26 00:00:00,0,TA01191093,18-28182,F,B,D,,C,,,L,,,,,,,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,22.44.31,#EETJR1,,,,,1900-01-01 13:45:00,N,N,,,,,,FIN
16310,MO0957300,495,2018-09-26 00:00:00,0,TA01191155,18-28172,M,B,B,,C,M,,,,,,,,O,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,23.35.57,#EETJR1,,,,,1900-01-01 10:28:00,N,Y,,,,,,FIN
16311,MO0957300,527,2018-09-26 00:00:00,0,TA01191249,18-28185,F,W,C,,N,M,,,,,,,,O,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,01.04.22,#EETJR1,,,,,1900-01-01 12:34:00,N,N,,,,,,FIN
16312,MO0957300,527,2018-09-26 00:00:00,0,TA01191263,18-28160,F,W,B,,N,M,,,,,,,,O,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,01.17.21,#EETJR1,,,,,1900-01-01 08:53:00,N,N,,,,,,FIN
16313,MO0957300,453,2018-09-26 00:00:00,0,TA01191276,18-28222,F,B,D,,C,,,L,,,,,,,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,01.31.06,#EETJR1,,,,,1900-01-01 18:00:00,Y,Y,,,,,,FIN
16314,MO0957300,453,2018-09-26 00:00:00,0,TA01191294,18-28190,M,B,D,,C,,,L,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,01.58.56,#EETJR1,,,,,1900-01-01 13:05:00,N,Y,N,,,,,FIN
16315,MO0957300,490,2018-09-26 00:00:00,0,TA01191295,18-28201,F,A,B,,N,M,,,S,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,02.00.33,#EETJR1,,,,,1900-01-01 14:20:00,N,Y,,,,,,FIN
16316,MO0957300,516,2018-09-26 00:00:00,0,TA01191304,18-28234,F,B,B,,N,,,L,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,02.16.10,#EETJR1,,,,518.0,1900-01-01 20:32:00,N,N,N,,,,,FIN
16317,MO0957300,516,2018-09-26 00:00:00,0,TA01191308,18-28236,F,B,D,,C,,,L,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,02.24.09,#EETJR1,,,,518.0,1900-01-01 20:46:00,N,Y,N,,,I,,FIN
16318,MO0957300,516,2018-09-26 00:00:00,0,TA01191310,18-28239,M,B,B,,C,,,L,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,02.29.33,#EETJR1,,,,518.0,1900-01-01 21:04:00,N,Y,N,,,,,FIN
16319,MO0957300,516,2018-09-26 00:00:00,0,TA01191312,18-28241,F,B,B,,N,,,L,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,02.31.58,#EETJR1,,,,518.0,1900-01-01 21:11:00,N,N,N,,,I,,FIN
16320,MO0957300,516,2018-09-26 00:00:00,0,TA01191313,18-28232,M,W,B,,N,,E,L,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,02.34.11,#EETJR1,,,,518.0,1900-01-01 20:22:00,N,Y,N,,,,,FIN
16321,MO0957300,516,2018-09-26 00:00:00,0,TA01191315,18-28246,M,B,D,,O,,,,,,,,,,N,,,Y,A,C,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,02.36.30,#EETJR1,,,,518.0,1900-01-01 22:10:00,N,N,N,B,,I,,FIN
16322,MO0957300,516,2018-09-26 00:00:00,0,TA01191316,18-28244,M,B,D,,C,,,,,,,,,,N,,,Y,A,C,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,02.39.21,#EETJR1,,,,518.0,1900-01-01 22:00:00,N,Y,N,B,,I,,FIN
16323,MO0957300,517,2018-09-26 00:00:00,0,TA01191317,18-28226,M,A,A,,C,,E,,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,02.40.59,#EETJR1,,,,,1900-01-01 19:00:00,N,N,,,,,,FIN
16324,MO0957300,517,2018-09-26 00:00:00,0,TA01191320,18-28253,M,B,D,,C,M,,,,,,,,O,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,02.43.17,#EETJR1,,,,,1900-01-01 23:40:00,N,N,,,,,,FIN
16325,MO0957300,497,2018-09-26 00:00:00,0,TA01191322,18-28225,F,B,D,,N,,,L,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,02.45.14,#EETJR1,,,,,1900-01-01 19:00:00,N,N,,,,,,FIN
16326,MO0957300,520,2018-09-26 00:00:00,0,TA01191325,18-28228,F,W,D,,C,M,,,,,,,,O,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,02.46.42,#EETJR1,,,,,1900-01-01 19:15:00,N,Y,,,,,,FIN
16327,MO0957300,530,2018-09-26 00:00:00,0,TA01191354,18-28231,M,B,B,,S,M,,,S,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,04.19.45,#EETJR1,,,,,1900-01-01 20:05:00,N,N,,,,,,FIN
16328,MO0957300,529,2018-09-26 00:00:00,0,TA01191357,18-28238,M,B,D,,S,,,L,,,,,,,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,04.21.23,#EETJR1,,,,,1900-01-01 21:00:00,N,Y,,,,,,FIN
16329,MO0957300,529,2018-09-26 00:00:00,0,TA01191360,18-28248,F,B,D,,S,,,,,,,,,,N,W,,Y,A,C,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,04.23.26,#EETJR1,,,,,1900-01-01 22:20:00,N,Y,,B,,I,,FIN
16330,MO0957300,529,2018-09-26 00:00:00,0,TA01191362,18-28251,M,B,B,,S,,,L,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,04.24.40,#EETJR1,,,,,1900-01-01 23:00:00,N,N,,,,,,FIN
16331,MO0957300,529,2018-09-26 00:00:00,0,TA01191363,18-28233,M,B,D,,S,,,L,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,04.25.41,#EETJR1,,,,,1900-01-01 20:25:00,N,N,,,,,,FIN
16332,MO0957300,515,2018-09-26 00:00:00,0,TA01191369,18-28152,F,B,C,,C,M,,,,,,,,O,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,04.29.19,#EETJR1,,,,,1900-01-01 05:54:00,N,Y,,,,,,FIN
16333,MO0957300,453,2018-09-27 00:00:00,0,TA01190839,18-28332,F,B,B,,C,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,19.09.17,#EETJR1,,,,,1900-01-01 18:00:00,Y,N,N,,,I,,FIN
16334,MO0957300,532,2018-09-27 00:00:00,0,TA01190842,18-28288,M,W,B,,C,,,L,,,,,,,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,19.10.32,#EETJR1,,,,,1900-01-01 10:26:00,Y,N,,,,,,FIN
16335,MO0957300,511,2018-09-27 00:00:00,0,TA01190843,18-28309,F,B,B,,N,M,,,,,,,,O,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,19.11.41,#EETJR1,,,,,1900-01-01 14:00:00,N,N,,,,I,,FIN
16336,MO0957300,511,2018-09-27 00:00:00,0,TA01190846,18-28307,F,B,D,,N,,E,,,,,,,,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,19.17.28,#EETJR1,,,,,1900-01-01 13:15:00,N,Y,,,,I,,FIN
16337,MO0957300,524,2018-09-27 00:00:00,0,TA01190848,18-28325,F,W,B,,N,,E,,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,19.19.16,#EETJR1,,,,,1900-01-01 16:45:00,N,N,,,,,,FIN
16338,MO0957300,453,2018-09-27 00:00:00,0,TA01190850,18-28330,F,W,B,,N,M,,,S,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,19.20.22,#EETJR1,,,,,1900-01-01 17:31:00,Y,Y,,,,,,FIN
16339,MO0957300,534,2018-09-27 00:00:00,0,TA01190851,18-28321,M,A,B,,S,,,L,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,19.21.44,#EETJR1,,,,,1900-01-01 16:17:00,N,N,,,,,,FIN
16340,MO0957300,545,2018-09-27 00:00:00,0,TA01190869,18-28323,M,W,C,,C,M,,,S,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,19.41.29,#EETJR1,,,,,1900-01-01 16:25:00,N,Y,,,,,,FIN
16341,MO0957300,545,2018-09-27 00:00:00,0,TA01190872,18-28322,F,W,D,,C,M,,,S,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,19.44.30,#EETJR1,,,,,1900-01-01 16:19:00,N,N,,,,,,FIN
16342,MO0957300,545,2018-09-27 00:00:00,0,TA01190873,18-28282,F,B,B,,C,M,,,S,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,19.45.29,#EETJR1,,,,,1900-01-01 09:25:00,N,N,,,,,,FIN
16343,MO0957300,545,2018-09-27 00:00:00,0,TA01190880,18-28276,M,W,C,,C,M,,,S,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,19.48.55,#EETJR1,,,,,1900-01-01 08:25:00,N,N,,,,,,FIN
16344,MO0957300,545,2018-09-27 00:00:00,0,TA01190905,18-28274,F,B,B,,C,M,,,S,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,20.13.55,#EETJR1,,,,,1900-01-01 07:55:00,N,N,,,,,,FIN
16345,MO0957300,419,2018-09-27 00:00:00,0,TA01190910,18-28297,M,B,C,,N,M,,,S,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,20.18.00,#EETJR1,,,,,1900-01-01 11:31:00,Y,N,,,,,,FIN
16346,MO0957300,419,2018-09-27 00:00:00,0,TA01190915,18-28292,F,W,C,,N,M,,,S,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,20.19.40,#EETJR1,,,,,1900-01-01 11:01:00,N,N,,,,,,FIN
16347,MO0957300,491,2018-09-27 00:00:00,0,TA01191046,18-28326,F,B,C,,N,M,,,S,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,22.18.29,#EETJR1,,,,,1900-01-01 17:17:00,Y,Y,,,,,,FIN
16348,MO0957300,448,2018-09-27 00:00:00,0,TA01191051,18-28255,M,B,B,,N,M,,,S,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,22.19.45,#EETJR1,,,,,1900-01-01 12:00:00,N,Y,,,,,,FIN
16349,MO0957300,530,2018-09-27 00:00:00,0,TA01191058,18-28343,F,B,B,,C,,,L,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,22.26.12,#EETJR1,,,,,1900-01-01 20:43:00,N,N,,,,,,FIN
16350,MO0957300,529,2018-09-27 00:00:00,0,TA01191062,18-28352,F,B,D,,N,M,,,,I,,,,,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,22.27.37,#EETJR1,,,,,1900-01-01 23:05:00,N,Y,,,,,,FIN
16351,MO0957300,535,2018-09-27 00:00:00,0,TA01191070,18-28338,M,B,C,,N,,,L,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,22.32.47,#EETJR1,,,,,1900-01-01 19:43:00,N,Y,,,,,,FIN
16352,MO0957300,817,2018-09-27 00:00:00,0,TA01191073,18-28351,M,B,B,,N,M,,,S,,,,,,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,22.33.58,#EETJR1,,,,,1900-01-01 23:05:00,N,Y,,,,,,FIN
16353,MO0957300,497,2018-09-27 00:00:00,0,TA01191077,18-28339,F,W,C,,C,,,L,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,22.37.31,#EETJR1,,,,,1900-01-01 19:45:00,N,N,,,,,,FIN
16354,MO0957300,530,2018-09-27 00:00:00,0,TA01191328,18-28256,M,B,B,,S,,E,,,,,,,,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/29/2018,02.49.17,#EETJR1,,,,,1900-01-01 00:10:00,N,N,,,,,,FIN
16355,MO0957300,426,2018-09-27 00:00:00,0,TA01194468,,F,W,C,,N,M,,,,,,,,O,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,05.20.04,#MILM02,,,,,1900-01-01 10:32:00,N,N,,,,,,FIN
16356,MO0957300,509,2018-09-27 00:00:00,0,TA01194487,,M,B,B,,O,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,05.38.50,#MILM02,,,,,1900-01-01 22:34:00,N,Y,N,,,I,,FIN
16357,MO0957300,530,2018-09-28 00:00:00,0,TA01191057,18-28354,F,W,C,,C,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,9/28/2018,22.24.05,#EETJR1,,,,,1900-01-01 03:35:00,Y,Y,N,,,I,,FIN
16358,MO0957300,533,2018-09-28 00:00:00,0,TA01194417,,F,B,D,,S,,,,,,,,,,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,03.50.31,#MILM02,,,,,1900-01-01 11:08:00,N,N,,,,I,,FIN
16359,MO0957300,434,2018-09-28 00:00:00,0,TA01194418,,F,W,D,,N,,,L,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,03.53.06,#MILM02,,,,,1900-01-01 15:03:00,N,Y,,,,,,FIN
16360,MO0957300,511,2018-09-28 00:00:00,0,TA01194419,,M,W,D,,N,M,,,,,,,,O,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,03.54.12,#MILM02,,,,,1900-01-01 14:05:00,N,N,,,,,,FIN
16361,MO0957300,426,2018-09-28 00:00:00,0,TA01194421,,F,B,C,,N,M,,,S,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,03.56.28,#MILM02,,,,,1900-01-01 08:47:00,N,N,,,,,,FIN
16362,MO0957300,426,2018-09-28 00:00:00,0,TA01194422,,F,W,C,,N,,,L,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,03.58.02,#MILM02,,,,,1900-01-01 11:00:00,N,N,,,,,,FIN
16363,MO0957300,426,2018-09-28 00:00:00,0,TA01194423,,M,W,B,,N,M,,,S,,,,,,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,04.01.35,#MILM02,,,,,1900-01-01 07:25:00,N,N,,,,,,FIN
16364,MO0957300,426,2018-09-28 00:00:00,0,TA01194429,,F,W,D,,N,M,,,,I,,,,,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,04.25.46,#MILM02,,,,,1900-01-01 12:37:00,N,N,,,,,,FIN
16365,MO0957300,491,2018-09-28 00:00:00,0,TA01194430,,M,W,D,,C,,,L,,,,,,,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,04.27.35,#MILM02,,,,,1900-01-01 14:00:00,N,Y,,,,,,FIN
16366,MO0957300,518,2018-09-28 00:00:00,0,TA01194431,,M,B,D,,S,,,,,,,,,,N,,,Y,A,C,,,,S,,,I,,,,,,,,,Y,W,,,,,,,10/2/2018,04.30.06,#MILM02,,,,,1900-01-01 07:45:00,Y,N,,B,,I,O,FIN
16367,MO0957300,518,2018-09-28 00:00:00,0,TA01194432,,M,B,C,,C,,E,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,04.31.20,#MILM02,,,,,1900-01-01 10:25:00,N,N,N,,,I,,FIN
16368,MO0957300,400,2018-09-28 00:00:00,0,TA01194434,,M,B,C,,N,M,,,,,,,,O,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,04.34.08,#MILM02,,,,,1900-01-01 23:28:00,N,Y,,,,,,FIN
16369,MO0957300,509,2018-09-28 00:00:00,0,TA01194489,,M,B,C,,S,M,,,,I,,,,,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,05.42.14,#MILM02,,,,,1900-01-01 21:20:00,N,Y,,,,,,FIN
16370,MO0957300,358,2018-09-28 00:00:00,0,TA01194491,,F,B,D,,N,,E,,,,,,,,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,05.43.59,#MILM02,,,,,1900-01-01 23:31:00,N,Y,,,,,,FIN
16371,MO0957300,485,2018-09-28 00:00:00,0,TA01194492,,M,B,B,,C,,,L,,,,,,,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,05.45.29,#MILM02,,,,,1900-01-01 21:35:00,N,N,,,,,,FIN
16372,MO0957300,522,2018-09-28 00:00:00,0,TA01194493,,M,B,B,,C,M,,,,,,,,O,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,05.47.19,#MILM02,,,,,1900-01-01 20:00:00,N,Y,,,,,,FIN
16373,MO0957300,515,2018-09-28 00:00:00,0,TA01194496,,M,U,B,,S,M,,,S,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,05.51.21,#MILM02,,,,,1900-01-01 23:16:00,N,Y,,,,,,FIN
16374,MO0957300,538,2018-09-28 00:00:00,0,TA01194499,,M,B,B,,C,M,,,,,,,,O,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,05.54.00,#MILM02,,,,,1900-01-01 22:09:00,N,N,,,,,,FIN
16375,MO0957300,426,2018-09-29 00:00:00,0,TA01194438,,M,B,D,,N,,,L,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,04.36.48,#MILM02,,,,,1900-01-01 09:53:00,N,N,,,,,,FIN
16376,MO0957300,426,2018-09-29 00:00:00,0,TA01194440,,F,B,D,,N,M,,,,I,,,,,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,04.37.51,#MILM02,,,,,1900-01-01 11:50:00,N,N,,,,,,FIN
16377,MO0957300,426,2018-09-29 00:00:00,0,TA01194441,,M,W,B,,C,M,,,,,,,,O,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,04.38.45,#MILM02,,,,,1900-01-01 12:07:00,N,N,,,,,,FIN
16378,MO0957300,491,2018-09-29 00:00:00,0,TA01194443,,M,W,D,,N,M,,,,,,,,O,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,04.40.51,#MILM02,,,,,1900-01-01 13:20:00,Y,N,,,,,,FIN
16379,MO0957300,434,2018-09-29 00:00:00,0,TA01194445,,F,B,D,,N,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,04.42.11,#MILM02,,,,,1900-01-01 09:44:00,N,N,,,,I,O,FIN
16380,MO0957300,434,2018-09-29 00:00:00,0,TA01194448,,M,W,C,,C,,,,,,,,,,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,04.44.18,#MILM02,,,,,1900-01-01 18:08:00,N,N,,,,I,,FIN
16381,MO0957300,533,2018-09-29 00:00:00,0,TA01194449,,F,B,B,,C,,,L,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,04.45.35,#MILM02,,,,,1900-01-01 11:15:00,N,Y,,,,,,FIN
16382,MO0957300,503,2018-09-29 00:00:00,0,TA01194453,,M,B,C,,C,M,,,,,,,,O,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,04.49.51,#MILM02,,,,,1900-01-01 12:00:00,N,N,,,,,,FIN
16383,MO0957300,511,2018-09-29 00:00:00,0,TA01194464,,M,W,C,,N,M,,,S,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,05.15.56,#MILM02,,,,,1900-01-01 09:28:00,N,N,,,,,,FIN
16384,MO0957300,509,2018-09-29 00:00:00,0,TA01194486,,M,B,D,,O,M,,L,S,I,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,05.36.34,#MILM02,,,,,1900-01-01 00:57:00,N,N,,,,,,FIN
16385,MO0957300,522,2018-09-29 00:00:00,0,TA01194495,,F,W,B,,C,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,05.49.44,#MILM02,,,,,1900-01-01 02:30:00,N,Y,N,,,I,,FIN
16386,MO0957300,443,2018-09-29 00:00:00,0,TA01194497,,F,A,B,,C,M,,,,,,,,O,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,05.52.40,#MILM02,,,,,1900-01-01 02:00:00,N,N,,,,,O,FIN
16387,MO0957300,538,2018-09-29 00:00:00,0,TA01194501,,F,B,C,,C,M,,,,,,,,O,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,05.55.26,#MILM02,,,,,1900-01-01 23:59:00,N,Y,,,,,,FIN
16388,MO0957300,399,2018-09-29 00:00:00,0,TA01194502,,M,W,B,,N,,,L,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,05.56.50,#MILM02,,,,,1900-01-01 19:30:00,N,N,,,,,,FIN
16389,MO0957300,399,2018-09-29 00:00:00,0,TA01194505,,M,B,B,,N,M,,,S,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,06.00.14,#MILM02,,,,,1900-01-01 19:51:00,N,N,,,,,,FIN
16390,MO0957300,518,2018-09-29 00:00:00,0,TA01194508,,M,B,C,,S,,,,,,,,,,N,,,Y,A,,,,,S,N,,,,,Y,,,W,,,N,,,,,,,,10/2/2018,06.04.45,#MILM02,,,,,1900-01-01 08:47:00,Y,N,,B,,I,O,FIN
16391,MO0957300,509,2018-09-29 00:00:00,0,TA01221713,,F,B,B,,S,,,L,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/22/2018,09.38.13,#MILM02,,,,,1900-01-01 19:00:00,N,N,,,,,,FIN
16392,MO0957300,434,2018-09-30 00:00:00,0,TA01194433,,F,B,D,,N,,,L,,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,04.32.34,#MILM02,,,,,1900-01-01 17:39:00,N,Y,,,,,,FIN
16393,MO0957300,515,2018-09-30 00:00:00,0,TA01194437,,M,W,B,,N,M,,,,,,,,O,N,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,04.35.53,#MILM02,,,,,1900-01-01 01:42:00,N,N,,,,,,FIN
16394,MO0957300,426,2018-09-30 00:00:00,0,TA01194470,,M,B,D,,N,M,,,S,,,,,,N,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,10/2/2018,05.21.55,#MILM02,,,,,1900-01-01 10:00:00,N,N,,,,,,FIN
